0	1
0.5574852608	1
1.1149705216	1
1.6724557824	1
2.2299410432	1
2.787426304	1
3.3449115648	1
3.9023968256	1
4.4598820864	1
5.0173673472	1
5.574852608	1
6.1323378688	1
6.6898231296	1
7.2473083904	1
7.8047936512	1
8.362278912	1
8.9197641728	1
9.4772494336	1
10.0347346944	1
10.5922199552	1
11.149705216	1
11.7071904768	1
12.2646757376	1
12.8221609984	1
13.3796462592	1
13.93713152	1
14.4946167808	1
15.0521020416	1
15.6095873024	1
16.1670725632	1
16.724557824	1
17.2820430848	1
17.8395283456	1
18.3970136064	1
18.9544988672	1
19.511984128	1
20.0694693888	1
20.6269546496	1
21.1844399104	1
21.7419251712	1
22.299410432	1
22.8568956928	1
23.4143809536	1
23.9718662144	1
24.5293514752	1
25.086836736	1
25.6443219968	1
26.2018072576	1
26.7592925184	1
27.3167777792	1
27.87426304	1
28.4317483008	1
28.9892335616	1
29.5467188224	1
30.1042040832	1
30.661689344	1
31.2191746048	1
31.7766598656	1
32.3341451264	1
32.8916303872	1
33.449115648	1
34.0066009088	1
34.5640861696	1
35.1215714304	1
35.6790566912	1
36.236541952	1
36.7940272128	1
37.3515124736	1
37.9089977344	1
38.4664829952	1
39.023968256	1
39.5814535168	1
40.1389387776	1
40.6964240384	1
41.2539092992	1
41.81139456	1
42.3688798208	1
42.9263650816	1
43.4838503424	1
44.0413356032	1
44.598820864	1
45.1563061248	1
45.7137913856	1
46.2712766464	1
46.8287619072	1
47.386247168	1
47.9437324288	1
48.5012176896	1
49.0587029504	1
49.6161882112	1
50.173673472	1
50.7311587328	1
51.2886439936	1
51.8461292544	1
52.4036145152	1
52.961099776	1
53.5185850368	1
54.0760702976	1
54.6335555584	1
55.1910408192	1
